,Path,Target
12771,../data/classification/Enron_spam/enron4/ham/4990.2002-01-20.williams.ham.txt,0.0
11881,../data/classification/Enron_spam/enron5/spam/1014.2002-08-22.SA_and_HP.spam.txt,1.0
12441,../data/classification/Enron_spam/enron5/spam/1154.2002-09-06.SA_and_HP.spam.txt,1.0
4613,../data/classification/Enron_spam/enron2/ham/0461.2000-02-15.kaminski.ham.txt,0.0
9598,../data/classification/Enron_spam/enron3/ham/1250.2001-06-20.kitchen.ham.txt,0.0
13511,../data/classification/Enron_spam/enron4/ham/3471.2001-12-22.williams.ham.txt,0.0
9492,../data/classification/Enron_spam/enron5/spam/1627.2005-06-22.SA_and_HP.spam.txt,1.0
3607,../data/classification/Enron_spam/enron3/spam/0856.2004-10-13.BG.spam.txt,1.0
6347,../data/classification/Enron_spam/enron2/ham/2313.2000-08-25.kaminski.ham.txt,0.0
12664,../data/classification/Enron_spam/enron5/spam/0002.2001-05-25.SA_and_HP.spam.txt,1.0
2621,../data/classification/Enron_spam/enron1/ham/4863.2001-09-06.farmer.ham.txt,0.0
8391,../data/classification/Enron_spam/enron3/ham/1966.2001-08-10.kitchen.ham.txt,0.0
2903,../data/classification/Enron_spam/enron2/spam/2278.2005-06-24.SA_and_HP.spam.txt,1.0
11763,../data/classification/Enron_spam/enron3/ham/3687.2001-11-02.kitchen.ham.txt,0.0
1218,../data/classification/Enron_spam/enron1/ham/4980.2001-10-15.farmer.ham.txt,0.0
15999,../data/classification/Enron_spam/enron6/ham/0285.2000-07-07.lokay.ham.txt,0.0
8745,../data/classification/Enron_spam/enron3/ham/4922.2002-01-07.kitchen.ham.txt,0.0
1743,../data/classification/Enron_spam/enron2/spam/4532.2005-07-14.SA_and_HP.spam.txt,1.0
6970,../data/classification/Enron_spam/enron4/spam/2697.2004-10-13.GP.spam.txt,1.0
4127,../data/classification/Enron_spam/enron2/ham/0551.2000-02-24.kaminski.ham.txt,0.0
11757,../data/classification/Enron_spam/enron5/spam/3074.2005-07-01.SA_and_HP.spam.txt,1.0
12971,../data/classification/Enron_spam/enron6/spam/3852.2005-03-10.BG.spam.txt,1.0
17097,../data/classification/Enron_spam/enron6/spam/5480.2005-06-29.BG.spam.txt,1.0
11357,../data/classification/Enron_spam/enron5/spam/2017.2005-06-24.SA_and_HP.spam.txt,1.0
9422,../data/classification/Enron_spam/enron3/ham/5340.2002-01-30.kitchen.ham.txt,0.0
3423,../data/classification/Enron_spam/enron1/ham/0711.2000-03-23.farmer.ham.txt,0.0
8516,../data/classification/Enron_spam/enron4/spam/3020.2004-11-07.GP.spam.txt,1.0
7626,../data/classification/Enron_spam/enron4/spam/4199.2005-02-07.GP.spam.txt,1.0
9192,../data/classification/Enron_spam/enron3/ham/3936.2001-11-12.kitchen.ham.txt,0.0
4521,../data/classification/Enron_spam/enron2/ham/0043.1999-12-20.kaminski.ham.txt,0.0
11153,../data/classification/Enron_spam/enron5/spam/5135.2005-07-21.SA_and_HP.spam.txt,1.0
12104,../data/classification/Enron_spam/enron5/spam/0818.2002-07-26.SA_and_HP.spam.txt,1.0
1778,../data/classification/Enron_spam/enron2/spam/4804.2005-07-16.SA_and_HP.spam.txt,1.0
8924,../data/classification/Enron_spam/enron3/ham/1698.2001-07-20.kitchen.ham.txt,0.0
12661,../data/classification/Enron_spam/enron4/ham/1095.2001-07-06.williams.ham.txt,0.0
27,../data/classification/Enron_spam/enron1/spam/0105.2003-12-29.GP.spam.txt,1.0
3600,../data/classification/Enron_spam/enron3/spam/2139.2004-12-30.BG.spam.txt,1.0
14468,../data/classification/Enron_spam/enron5/ham/1836.2000-07-07.beck.ham.txt,0.0
4138,../data/classification/Enron_spam/enron2/ham/3174.2000-11-06.kaminski.ham.txt,0.0
12358,../data/classification/Enron_spam/enron4/ham/3675.2001-12-26.williams.ham.txt,0.0
135,../data/classification/Enron_spam/enron1/spam/3018.2004-12-02.GP.spam.txt,1.0
15165,../data/classification/Enron_spam/enron6/spam/5390.2005-06-22.BG.spam.txt,1.0
5411,../data/classification/Enron_spam/enron4/spam/2440.2004-09-21.GP.spam.txt,1.0
15640,../data/classification/Enron_spam/enron6/ham/5846.2002-03-08.lokay.ham.txt,0.0
13620,../data/classification/Enron_spam/enron6/spam/4426.2005-04-17.BG.spam.txt,1.0
15800,../data/classification/Enron_spam/enron6/ham/1583.2000-10-27.lokay.ham.txt,0.0
8897,../data/classification/Enron_spam/enron4/spam/2049.2004-08-16.GP.spam.txt,1.0
7668,../data/classification/Enron_spam/enron2/ham/0724.2000-03-14.kaminski.ham.txt,0.0
16460,../data/classification/Enron_spam/enron6/spam/0933.2004-10-06.BG.spam.txt,1.0
844,../data/classification/Enron_spam/enron1/spam/3661.2005-02-02.GP.spam.txt,1.0
16433,../data/classification/Enron_spam/enron6/ham/3652.2001-05-31.lokay.ham.txt,0.0
13871,../data/classification/Enron_spam/enron5/ham/3131.2000-10-24.beck.ham.txt,0.0
6766,../data/classification/Enron_spam/enron4/spam/2733.2004-10-15.GP.spam.txt,1.0
16274,../data/classification/Enron_spam/enron6/spam/2668.2005-01-12.BG.spam.txt,1.0
13827,../data/classification/Enron_spam/enron5/ham/3481.2000-11-16.beck.ham.txt,0.0
4085,../data/classification/Enron_spam/enron3/spam/1506.2004-11-22.BG.spam.txt,1.0
7346,../data/classification/Enron_spam/enron4/spam/5943.2005-08-30.GP.spam.txt,1.0
3737,../data/classification/Enron_spam/enron2/ham/1107.2000-04-26.kaminski.ham.txt,0.0
13068,../data/classification/Enron_spam/enron6/spam/2248.2004-12-21.BG.spam.txt,1.0
108,../data/classification/Enron_spam/enron1/spam/4969.2005-08-04.GP.spam.txt,1.0
7807,../data/classification/Enron_spam/enron2/ham/4085.2001-01-16.kaminski.ham.txt,0.0
10136,../data/classification/Enron_spam/enron3/ham/3690.2001-11-02.kitchen.ham.txt,0.0
13754,../data/classification/Enron_spam/enron6/spam/1772.2004-11-23.BG.spam.txt,1.0
7442,../data/classification/Enron_spam/enron2/ham/0234.2000-01-17.kaminski.ham.txt,0.0
5386,../data/classification/Enron_spam/enron2/ham/0046.1999-12-21.kaminski.ham.txt,0.0
3623,../data/classification/Enron_spam/enron1/ham/2699.2000-10-30.farmer.ham.txt,0.0
2393,../data/classification/Enron_spam/enron2/spam/3903.2005-07-04.SA_and_HP.spam.txt,1.0
14650,../data/classification/Enron_spam/enron5/ham/3962.2001-01-15.beck.ham.txt,0.0
5185,../data/classification/Enron_spam/enron4/spam/5320.2005-05-31.GP.spam.txt,1.0
12447,../data/classification/Enron_spam/enron4/ham/2783.2001-10-04.williams.ham.txt,0.0
1714,../data/classification/Enron_spam/enron2/spam/5464.2005-07-19.SA_and_HP.spam.txt,1.0
13703,../data/classification/Enron_spam/enron6/spam/5325.2005-06-18.BG.spam.txt,1.0
14888,../data/classification/Enron_spam/enron5/ham/3769.2000-12-13.beck.ham.txt,0.0
4030,../data/classification/Enron_spam/enron2/ham/2271.2000-08-23.kaminski.ham.txt,0.0
2602,../data/classification/Enron_spam/enron1/ham/2050.2000-08-28.farmer.ham.txt,0.0
1287,../data/classification/Enron_spam/enron1/spam/1663.2004-07-20.GP.spam.txt,1.0
14413,../data/classification/Enron_spam/enron5/ham/1556.2000-06-21.beck.ham.txt,0.0
8008,../data/classification/Enron_spam/enron2/ham/0689.2000-03-09.kaminski.ham.txt,0.0
298,../data/classification/Enron_spam/enron1/spam/1993.2004-08-26.GP.spam.txt,1.0
5538,../data/classification/Enron_spam/enron4/spam/4252.2005-02-11.GP.spam.txt,1.0
2892,../data/classification/Enron_spam/enron1/ham/2295.2000-09-20.farmer.ham.txt,0.0
12018,../data/classification/Enron_spam/enron3/ham/4352.2001-11-30.kitchen.ham.txt,0.0
9203,../data/classification/Enron_spam/enron5/spam/2552.2005-06-28.SA_and_HP.spam.txt,1.0
11382,../data/classification/Enron_spam/enron5/spam/4618.2005-07-19.SA_and_HP.spam.txt,1.0
9538,../data/classification/Enron_spam/enron3/ham/3406.2001-10-25.kitchen.ham.txt,0.0
616,../data/classification/Enron_spam/enron1/spam/4394.2005-04-28.GP.spam.txt,1.0
1590,../data/classification/Enron_spam/enron2/spam/3722.2005-07-03.SA_and_HP.spam.txt,1.0
8956,../data/classification/Enron_spam/enron3/ham/3309.2001-10-23.kitchen.ham.txt,0.0
8281,../data/classification/Enron_spam/enron4/spam/1885.2004-07-29.GP.spam.txt,1.0
6263,../data/classification/Enron_spam/enron2/ham/4361.2001-01-31.kaminski.ham.txt,0.0
4544,../data/classification/Enron_spam/enron2/ham/1752.2000-07-10.kaminski.ham.txt,0.0
2542,../data/classification/Enron_spam/enron2/spam/1368.2002-09-09.SA_and_HP.spam.txt,1.0
10581,../data/classification/Enron_spam/enron5/spam/4842.2005-07-19.SA_and_HP.spam.txt,1.0
14775,../data/classification/Enron_spam/enron5/ham/4330.2001-02-06.beck.ham.txt,0.0
1957,../data/classification/Enron_spam/enron1/ham/1599.2000-07-11.farmer.ham.txt,0.0
385,../data/classification/Enron_spam/enron1/ham/0433.2000-02-17.farmer.ham.txt,0.0
8100,../data/classification/Enron_spam/enron4/spam/3005.2004-11-06.GP.spam.txt,1.0
11587,../data/classification/Enron_spam/enron3/ham/1111.2001-05-31.kitchen.ham.txt,0.0
539,../data/classification/Enron_spam/enron1/spam/4833.2005-07-07.GP.spam.txt,1.0
5742,../data/classification/Enron_spam/enron2/ham/4299.2001-01-29.kaminski.ham.txt,0.0
17004,../data/classification/Enron_spam/enron6/spam/3370.2005-02-10.BG.spam.txt,1.0
15986,../data/classification/Enron_spam/enron6/ham/1290.2000-10-05.lokay.ham.txt,0.0
7855,../data/classification/Enron_spam/enron4/spam/0981.2004-04-27.GP.spam.txt,1.0
7895,../data/classification/Enron_spam/enron2/ham/3933.2001-01-05.kaminski.ham.txt,0.0
8943,../data/classification/Enron_spam/enron4/spam/5870.2005-08-21.GP.spam.txt,1.0
15477,../data/classification/Enron_spam/enron6/spam/2529.2005-01-05.BG.spam.txt,1.0
2416,../data/classification/Enron_spam/enron1/ham/1020.2000-05-01.farmer.ham.txt,0.0
16461,../data/classification/Enron_spam/enron6/spam/2288.2004-12-23.BG.spam.txt,1.0
11632,../data/classification/Enron_spam/enron3/ham/1525.2001-07-10.kitchen.ham.txt,0.0
9901,../data/classification/Enron_spam/enron3/ham/5244.2002-01-24.kitchen.ham.txt,0.0
8638,../data/classification/Enron_spam/enron3/ham/2046.2001-08-18.kitchen.ham.txt,0.0
2380,../data/classification/Enron_spam/enron1/ham/1239.2000-06-05.farmer.ham.txt,0.0
3584,../data/classification/Enron_spam/enron3/spam/2974.2005-02-07.BG.spam.txt,1.0
8847,../data/classification/Enron_spam/enron4/spam/5890.2005-08-24.GP.spam.txt,1.0
1121,../data/classification/Enron_spam/enron1/ham/2515.2000-10-11.farmer.ham.txt,0.0
7145,../data/classification/Enron_spam/enron2/ham/1337.2000-05-25.kaminski.ham.txt,0.0
3427,../data/classification/Enron_spam/enron3/spam/4880.2005-06-18.BG.spam.txt,1.0
15025,../data/classification/Enron_spam/enron6/spam/0504.2004-09-07.BG.spam.txt,1.0
2786,../data/classification/Enron_spam/enron2/spam/2847.2005-06-28.SA_and_HP.spam.txt,1.0
6336,../data/classification/Enron_spam/enron2/ham/3669.2000-12-14.kaminski.ham.txt,0.0
5846,../data/classification/Enron_spam/enron2/ham/1093.2000-04-25.kaminski.ham.txt,0.0
11450,../data/classification/Enron_spam/enron5/spam/4838.2005-07-19.SA_and_HP.spam.txt,1.0
16601,../data/classification/Enron_spam/enron6/spam/1917.2004-12-01.BG.spam.txt,1.0
13850,../data/classification/Enron_spam/enron5/ham/1196.2000-06-05.beck.ham.txt,0.0
15013,../data/classification/Enron_spam/enron6/spam/2821.2005-01-19.BG.spam.txt,1.0
6632,../data/classification/Enron_spam/enron4/spam/3865.2005-01-10.GP.spam.txt,1.0
9500,../data/classification/Enron_spam/enron3/ham/3085.2001-10-15.kitchen.ham.txt,0.0
15027,../data/classification/Enron_spam/enron5/ham/2965.2000-10-11.beck.ham.txt,0.0
14430,../data/classification/Enron_spam/enron5/ham/3160.2000-10-26.beck.ham.txt,0.0
5882,../data/classification/Enron_spam/enron2/ham/4313.2001-01-29.kaminski.ham.txt,0.0
15784,../data/classification/Enron_spam/enron6/ham/0180.2000-06-27.lokay.ham.txt,0.0
14815,../data/classification/Enron_spam/enron5/ham/2507.2000-09-12.beck.ham.txt,0.0
1118,../data/classification/Enron_spam/enron1/ham/1604.2000-07-11.farmer.ham.txt,0.0
254,../data/classification/Enron_spam/enron1/spam/1367.2004-06-15.GP.spam.txt,1.0
17125,../data/classification/Enron_spam/enron6/spam/1807.2004-11-24.BG.spam.txt,1.0
6663,../data/classification/Enron_spam/enron4/spam/3999.2005-01-22.GP.spam.txt,1.0
10398,../data/classification/Enron_spam/enron5/spam/4160.2005-07-16.SA_and_HP.spam.txt,1.0
13374,../data/classification/Enron_spam/enron4/ham/2462.2001-08-27.williams.ham.txt,0.0
964,../data/classification/Enron_spam/enron1/spam/2807.2004-11-12.GP.spam.txt,1.0
5587,../data/classification/Enron_spam/enron2/ham/4505.2001-02-16.kaminski.ham.txt,0.0
3341,../data/classification/Enron_spam/enron3/spam/1592.2004-11-28.BG.spam.txt,1.0
12247,../data/classification/Enron_spam/enron4/ham/2230.2001-08-16.williams.ham.txt,0.0
16223,../data/classification/Enron_spam/enron6/ham/0989.2000-09-07.lokay.ham.txt,0.0
7454,../data/classification/Enron_spam/enron4/spam/3827.2005-01-07.GP.spam.txt,1.0
12930,../data/classification/Enron_spam/enron6/spam/2417.2004-12-29.BG.spam.txt,1.0
4309,../data/classification/Enron_spam/enron3/spam/4622.2005-05-27.BG.spam.txt,1.0
10420,../data/classification/Enron_spam/enron3/ham/1860.2001-08-01.kitchen.ham.txt,0.0
12400,../data/classification/Enron_spam/enron4/ham/2071.2001-08-13.williams.ham.txt,0.0
9051,../data/classification/Enron_spam/enron5/spam/3956.2005-07-14.SA_and_HP.spam.txt,1.0
5445,../data/classification/Enron_spam/enron4/spam/3087.2004-11-11.GP.spam.txt,1.0
4278,../data/classification/Enron_spam/enron3/spam/5177.2005-07-06.BG.spam.txt,1.0
13794,../data/classification/Enron_spam/enron6/spam/5211.2005-06-09.BG.spam.txt,1.0
1542,../data/classification/Enron_spam/enron2/spam/3971.2005-07-04.SA_and_HP.spam.txt,1.0
15712,../data/classification/Enron_spam/enron6/spam/3648.2005-02-25.BG.spam.txt,1.0
271,../data/classification/Enron_spam/enron1/spam/4777.2005-06-29.GP.spam.txt,1.0
257,../data/classification/Enron_spam/enron1/spam/4339.2005-04-22.GP.spam.txt,1.0
6435,../data/classification/Enron_spam/enron4/spam/4115.2005-02-01.GP.spam.txt,1.0
10296,../data/classification/Enron_spam/enron3/ham/5145.2002-01-17.kitchen.ham.txt,0.0
4857,../data/classification/Enron_spam/enron2/ham/0024.1999-12-15.kaminski.ham.txt,0.0
1840,../data/classification/Enron_spam/enron1/ham/4595.2001-05-23.farmer.ham.txt,0.0
6642,../data/classification/Enron_spam/enron4/spam/5530.2005-06-28.GP.spam.txt,1.0
13323,../data/classification/Enron_spam/enron6/spam/1312.2004-10-29.BG.spam.txt,1.0
11870,../data/classification/Enron_spam/enron5/spam/3667.2005-07-06.SA_and_HP.spam.txt,1.0
11037,../data/classification/Enron_spam/enron3/ham/0993.2001-05-11.kitchen.ham.txt,0.0
11212,../data/classification/Enron_spam/enron3/ham/4795.2002-01-02.kitchen.ham.txt,0.0
12970,../data/classification/Enron_spam/enron4/ham/1091.2001-07-06.williams.ham.txt,0.0
14780,../data/classification/Enron_spam/enron6/spam/4185.2005-03-31.BG.spam.txt,1.0
5012,../data/classification/Enron_spam/enron2/ham/1848.2000-07-21.kaminski.ham.txt,0.0
4164,../data/classification/Enron_spam/enron2/ham/2803.2000-10-13.kaminski.ham.txt,0.0
11950,../data/classification/Enron_spam/enron3/ham/3897.2001-11-11.kitchen.ham.txt,0.0
9068,../data/classification/Enron_spam/enron3/ham/4165.2001-11-20.kitchen.ham.txt,0.0
2494,../data/classification/Enron_spam/enron2/spam/2983.2005-06-29.SA_and_HP.spam.txt,1.0
7693,../data/classification/Enron_spam/enron2/ham/0844.2000-03-29.kaminski.ham.txt,0.0
12867,../data/classification/Enron_spam/enron6/spam/0737.2004-09-23.BG.spam.txt,1.0
4037,../data/classification/Enron_spam/enron3/spam/1133.2004-10-30.BG.spam.txt,1.0
2057,../data/classification/Enron_spam/enron1/ham/0115.2000-01-04.farmer.ham.txt,0.0
15598,../data/classification/Enron_spam/enron6/ham/0149.2000-06-26.lokay.ham.txt,0.0
8675,../data/classification/Enron_spam/enron4/spam/3869.2005-01-10.GP.spam.txt,1.0
12172,../data/classification/Enron_spam/enron5/spam/1531.2005-06-21.SA_and_HP.spam.txt,1.0
947,../data/classification/Enron_spam/enron1/ham/1924.2000-08-11.farmer.ham.txt,0.0
7543,../data/classification/Enron_spam/enron4/spam/0083.2003-12-30.GP.spam.txt,1.0
6246,../data/classification/Enron_spam/enron2/ham/4572.2001-02-28.kaminski.ham.txt,0.0
14510,../data/classification/Enron_spam/enron5/ham/2557.2000-09-15.beck.ham.txt,0.0
12200,../data/classification/Enron_spam/enron4/ham/0246.2001-04-27.williams.ham.txt,0.0
4060,../data/classification/Enron_spam/enron3/spam/1004.2004-10-21.BG.spam.txt,1.0
8735,../data/classification/Enron_spam/enron4/spam/3953.2005-01-18.GP.spam.txt,1.0
3074,../data/classification/Enron_spam/enron1/ham/3981.2001-03-23.farmer.ham.txt,0.0
9811,../data/classification/Enron_spam/enron3/ham/5443.2002-02-04.kitchen.ham.txt,0.0
6637,../data/classification/Enron_spam/enron2/ham/3764.2000-12-19.kaminski.ham.txt,0.0
5757,../data/classification/Enron_spam/enron2/ham/0493.2000-02-17.kaminski.ham.txt,0.0
2854,../data/classification/Enron_spam/enron2/spam/5560.2005-07-20.SA_and_HP.spam.txt,1.0
2143,../data/classification/Enron_spam/enron2/spam/5857.2005-07-22.SA_and_HP.spam.txt,1.0
16350,../data/classification/Enron_spam/enron6/spam/4099.2005-03-25.BG.spam.txt,1.0
14576,../data/classification/Enron_spam/enron6/spam/1677.2004-11-18.BG.spam.txt,1.0
14142,../data/classification/Enron_spam/enron5/ham/2509.2000-09-12.beck.ham.txt,0.0
5899,../data/classification/Enron_spam/enron4/spam/1358.2004-06-04.GP.spam.txt,1.0
6931,../data/classification/Enron_spam/enron4/spam/5021.2005-04-26.GP.spam.txt,1.0
144,../data/classification/Enron_spam/enron1/spam/3364.2005-01-01.GP.spam.txt,1.0
13214,../data/classification/Enron_spam/enron6/spam/2591.2005-01-07.BG.spam.txt,1.0
14327,../data/classification/Enron_spam/enron6/spam/2309.2004-12-24.BG.spam.txt,1.0
1983,../data/classification/Enron_spam/enron2/spam/5323.2005-07-19.SA_and_HP.spam.txt,1.0
16993,../data/classification/Enron_spam/enron6/spam/1718.2004-11-20.BG.spam.txt,1.0
7277,../data/classification/Enron_spam/enron2/ham/2396.2000-08-31.kaminski.ham.txt,0.0
4154,../data/classification/Enron_spam/enron2/ham/3924.2001-01-04.kaminski.ham.txt,0.0
6926,../data/classification/Enron_spam/enron2/ham/3165.2000-11-03.kaminski.ham.txt,0.0
10924,../data/classification/Enron_spam/enron5/spam/2452.2005-06-27.SA_and_HP.spam.txt,1.0
816,../data/classification/Enron_spam/enron1/ham/1618.2000-07-12.farmer.ham.txt,0.0
2722,../data/classification/Enron_spam/enron2/spam/4143.2005-07-06.SA_and_HP.spam.txt,1.0
5217,../data/classification/Enron_spam/enron2/ham/1004.2000-04-14.kaminski.ham.txt,0.0
8690,../data/classification/Enron_spam/enron4/spam/5003.2005-04-25.GP.spam.txt,1.0
462,../data/classification/Enron_spam/enron1/ham/0937.2000-04-14.farmer.ham.txt,0.0
7846,../data/classification/Enron_spam/enron4/spam/3600.2004-12-19.GP.spam.txt,1.0
6954,../data/classification/Enron_spam/enron4/spam/0983.2004-04-28.GP.spam.txt,1.0
9601,../data/classification/Enron_spam/enron3/ham/1115.2001-05-31.kitchen.ham.txt,0.0
10561,../data/classification/Enron_spam/enron3/ham/3597.2001-10-31.kitchen.ham.txt,0.0
1610,../data/classification/Enron_spam/enron1/ham/5044.2001-11-06.farmer.ham.txt,0.0
7459,../data/classification/Enron_spam/enron4/spam/1112.2004-05-07.GP.spam.txt,1.0
13784,../data/classification/Enron_spam/enron6/spam/2625.2005-01-10.BG.spam.txt,1.0
2190,../data/classification/Enron_spam/enron1/ham/3341.2001-01-12.farmer.ham.txt,0.0
14395,../data/classification/Enron_spam/enron6/spam/4058.2005-03-23.BG.spam.txt,1.0
12560,../data/classification/Enron_spam/enron5/spam/4346.2005-07-18.SA_and_HP.spam.txt,1.0
3440,../data/classification/Enron_spam/enron1/ham/0299.2000-02-01.farmer.ham.txt,0.0
10717,../data/classification/Enron_spam/enron5/spam/0527.2002-07-18.SA_and_HP.spam.txt,1.0
9251,../data/classification/Enron_spam/enron3/ham/4464.2001-12-07.kitchen.ham.txt,0.0
4525,../data/classification/Enron_spam/enron4/spam/2396.2004-09-17.GP.spam.txt,1.0
4930,../data/classification/Enron_spam/enron4/spam/5635.2005-07-13.GP.spam.txt,1.0
817,../data/classification/Enron_spam/enron1/spam/0347.2004-02-02.GP.spam.txt,1.0
4366,../data/classification/Enron_spam/enron3/spam/2846.2005-02-01.BG.spam.txt,1.0
8433,../data/classification/Enron_spam/enron4/spam/2479.2004-09-25.GP.spam.txt,1.0
10792,../data/classification/Enron_spam/enron5/spam/4229.2005-07-17.SA_and_HP.spam.txt,1.0
13669,../data/classification/Enron_spam/enron5/ham/0810.2000-04-25.beck.ham.txt,0.0
15718,../data/classification/Enron_spam/enron6/ham/3982.2001-07-17.lokay.ham.txt,0.0
5371,../data/classification/Enron_spam/enron4/spam/4056.2005-01-28.GP.spam.txt,1.0
7357,../data/classification/Enron_spam/enron2/ham/2736.2000-10-10.kaminski.ham.txt,0.0
1316,../data/classification/Enron_spam/enron1/spam/0202.2004-01-13.GP.spam.txt,1.0
10476,../data/classification/Enron_spam/enron3/ham/5463.2002-02-04.kitchen.ham.txt,0.0
12666,../data/classification/Enron_spam/enron5/spam/4802.2005-07-19.SA_and_HP.spam.txt,1.0
1685,../data/classification/Enron_spam/enron1/ham/2805.2000-11-09.farmer.ham.txt,0.0
9877,../data/classification/Enron_spam/enron3/ham/2981.2001-10-08.kitchen.ham.txt,0.0
4730,../data/classification/Enron_spam/enron2/ham/3583.2000-12-07.kaminski.ham.txt,0.0
11260,../data/classification/Enron_spam/enron3/ham/0033.2001-02-16.kitchen.ham.txt,0.0
3124,../data/classification/Enron_spam/enron3/spam/5261.2005-07-12.BG.spam.txt,1.0
5608,../data/classification/Enron_spam/enron2/ham/5568.2001-04-30.kaminski.ham.txt,0.0
4440,../data/classification/Enron_spam/enron2/ham/2738.2000-10-10.kaminski.ham.txt,0.0
5609,../data/classification/Enron_spam/enron2/ham/5673.2001-05-02.kaminski.ham.txt,0.0
104,../data/classification/Enron_spam/enron1/spam/0871.2004-04-18.GP.spam.txt,1.0
8202,../data/classification/Enron_spam/enron3/ham/4210.2001-11-25.kitchen.ham.txt,0.0
6890,../data/classification/Enron_spam/enron4/spam/3799.2005-01-05.GP.spam.txt,1.0
8119,../data/classification/Enron_spam/enron4/spam/4883.2005-04-13.GP.spam.txt,1.0
16228,../data/classification/Enron_spam/enron6/spam/4485.2005-04-21.BG.spam.txt,1.0
13936,../data/classification/Enron_spam/enron5/ham/2283.2000-08-27.beck.ham.txt,0.0
11768,../data/classification/Enron_spam/enron5/spam/4118.2005-07-16.SA_and_HP.spam.txt,1.0
14928,../data/classification/Enron_spam/enron5/ham/4577.2001-03-01.beck.ham.txt,0.0
6564,../data/classification/Enron_spam/enron2/ham/1007.2000-04-14.kaminski.ham.txt,0.0
1739,../data/classification/Enron_spam/enron2/spam/4018.2005-07-05.SA_and_HP.spam.txt,1.0
9628,../data/classification/Enron_spam/enron3/ham/2228.2001-08-31.kitchen.ham.txt,0.0
11643,../data/classification/Enron_spam/enron3/ham/1275.2001-06-21.kitchen.ham.txt,0.0
1818,../data/classification/Enron_spam/enron1/ham/4180.2001-04-04.farmer.ham.txt,0.0
7648,../data/classification/Enron_spam/enron2/ham/5222.2001-04-16.kaminski.ham.txt,0.0
12452,../data/classification/Enron_spam/enron5/spam/1722.2005-06-22.SA_and_HP.spam.txt,1.0
779,../data/classification/Enron_spam/enron1/ham/2710.2000-10-30.farmer.ham.txt,0.0
13101,../data/classification/Enron_spam/enron4/ham/3589.2001-12-24.williams.ham.txt,0.0
2812,../data/classification/Enron_spam/enron1/ham/4986.2001-10-17.farmer.ham.txt,0.0
9815,../data/classification/Enron_spam/enron3/ham/3832.2001-11-07.kitchen.ham.txt,0.0
13859,../data/classification/Enron_spam/enron6/spam/0474.2004-09-05.BG.spam.txt,1.0
4434,../data/classification/Enron_spam/enron2/ham/1827.2000-07-20.kaminski.ham.txt,0.0
4565,../data/classification/Enron_spam/enron2/ham/4915.2001-03-30.kaminski.ham.txt,0.0
215,../data/classification/Enron_spam/enron1/ham/3429.2001-01-25.farmer.ham.txt,0.0
13680,../data/classification/Enron_spam/enron6/spam/4994.2005-05-25.BG.spam.txt,1.0
5182,../data/classification/Enron_spam/enron2/ham/5317.2001-04-19.kaminski.ham.txt,0.0
1320,../data/classification/Enron_spam/enron1/spam/2094.2004-09-08.GP.spam.txt,1.0
1565,../data/classification/Enron_spam/enron2/spam/1796.2005-06-21.SA_and_HP.spam.txt,1.0
16253,../data/classification/Enron_spam/enron6/ham/3607.2001-05-23.lokay.ham.txt,0.0
6324,../data/classification/Enron_spam/enron4/spam/2486.2004-09-25.GP.spam.txt,1.0
7987,../data/classification/Enron_spam/enron2/ham/2651.2000-10-05.kaminski.ham.txt,0.0
1796,../data/classification/Enron_spam/enron2/spam/1252.2002-08-26.SA_and_HP.spam.txt,1.0
14596,../data/classification/Enron_spam/enron6/spam/4937.2005-05-21.BG.spam.txt,1.0
4349,../data/classification/Enron_spam/enron2/ham/0498.2000-02-17.kaminski.ham.txt,0.0
1170,../data/classification/Enron_spam/enron1/spam/0256.2004-01-20.GP.spam.txt,1.0
9272,../data/classification/Enron_spam/enron3/ham/3999.2001-11-14.kitchen.ham.txt,0.0
11965,../data/classification/Enron_spam/enron5/spam/0672.2002-07-22.SA_and_HP.spam.txt,1.0
8934,../data/classification/Enron_spam/enron4/spam/3411.2004-12-04.GP.spam.txt,1.0
724,../data/classification/Enron_spam/enron1/spam/2813.2004-11-14.GP.spam.txt,1.0
13872,../data/classification/Enron_spam/enron5/ham/1284.2000-06-08.beck.ham.txt,0.0
9405,../data/classification/Enron_spam/enron5/spam/3964.2005-07-14.SA_and_HP.spam.txt,1.0
8429,../data/classification/Enron_spam/enron4/spam/0808.2004-04-10.GP.spam.txt,1.0
15613,../data/classification/Enron_spam/enron6/ham/1294.2000-10-06.lokay.ham.txt,0.0
4641,../data/classification/Enron_spam/enron2/ham/4901.2001-03-30.kaminski.ham.txt,0.0
1595,../data/classification/Enron_spam/enron1/ham/1028.2000-05-02.farmer.ham.txt,0.0
11073,../data/classification/Enron_spam/enron5/spam/4437.2005-07-19.SA_and_HP.spam.txt,1.0
4655,../data/classification/Enron_spam/enron2/ham/1432.2000-06-11.kaminski.ham.txt,0.0
7149,../data/classification/Enron_spam/enron2/ham/2390.2000-08-30.kaminski.ham.txt,0.0
10449,../data/classification/Enron_spam/enron3/ham/1690.2001-07-20.kitchen.ham.txt,0.0
15694,../data/classification/Enron_spam/enron6/spam/0253.2004-08-19.BG.spam.txt,1.0
11198,../data/classification/Enron_spam/enron5/spam/1134.2002-09-02.SA_and_HP.spam.txt,1.0
